PLAY,2008,No,
BSAA,BSAT,BSBA,BSBT,BSCA,BSCT,BSFA,BSFT,BSGA,BSGT,BSPA,BSPT,BSSA,BSST,BSTA,BSTT,BSWA,BSWT,EPAV,ISCN,PACC,PAGE,PAGI,PAWR,PBCV,PBKT,PBOT,PBRE,PBSG,PBSK,PCAR,PCEL,PCMT,PCOL,PCON,PCPH,PCSA,PCTH,PCYL,PDPI,PDRO,PDRR,PEGO,PELU,PEPS,PEYE,PFHO,PFLA,PFMK,PFMS,PFNA,PFPB,PGHE,PGID,PGSL,PHAN,PHGT,PHLM,PHSN,PHTN,PICN,PIMP,PINJ,PJEN,PJER,PJMP,PJTY,PKAC,PKPR,PKRT,PLBD,PLBK,PLBP,PLCI,PLCP,PLDT,PLEL,PLHA,PLHS,PLHT,PLHW,PLHY,PLIB,PLJM,PLKN,PLMC,PLMO,PLNA,PLPE,PLPL,PLPm,PLPO,PLPR,PLPU,PLRL,PLSA,PLSC,PLSH,PLSM,PLTH,PLTL,PLTR,PLTY,PLWR,PLZC,PMOR,PMPC,PMRR,PNEC,PNEK,POID,POVR,PPBF,PPBK,PPBS,PPLA,PPOS,PPTI,PQBS,PRBF,PRBK,PRBS,PREL,PRHA,PRKN,PRL2,PROL,PRSE,PRSH,PRTH,PRWR,PSA0,PSA1,PSA2,PSA3,PSA4,PSA5,PSA6,PSB0,PSB1,PSB2,PSB3,PSB4,PSB5,PSB6,PSBO,PSHG,PSKH,PSKI,PSPD,PSPL,PSPR,PSTA,PSTM,PSTN,PSTR,PSTY,PSXP,PTAD,PTAK,PTAM,PTAS,PTEN,PTGH,PTHA,PTHP,PTOP,PTOR,PTSA,PTUP,PUHE,PUND,PVCO,PVIS,PVSB,PVTS,PWGT,PYCF,PYRP,PYWT,SRRN,TGID,TRBH,TRBR,TRCB,TRCL,TRCT,TRDO,TRDP,TRDS,TRFB,TRFK,TRFP,TRFY,TRHM,TRIC,TRJR,TRPB,TRSB,TRSC,TRSP,TRSW,TRTA,TRTL,TRTR,TRTS,TRWU,TSPM,
0.7,0.3,0.757,0.798,0.783,2.8,1,0.650001,0.707,0.5,0.1,0,1,0.725,0.798,0.55,0.5,0.85001,54,1,87,31,82,91,83,73,0,0,41,89,84,1,3593,15,1,0,175,72,1,1,1,11,1,73,NewtonCam_10436,0,0,1,0,10,Cam,0,181,10436,10,0,77,2,9,College Park,0,71,65,1,1,85,0,22,24,14,23089,25,0,33,5,0,0,0,0,48,0,-31,52,79,1,11,1,Newton,10,100,10,99,25,55,25,91,72,13,71,1,1,81,3,3,30,10,0,12,1,0,10436,68,22,32,25,89,0,22,2,22,34,25,0,0,1,31,1,11,13,1,3,120,0,0,0,0,0,0,55,0,0,0,0,0,0,55,6,1,1,86,0,0,95,20,3,81,0,4439,65,44,70,85,2,99,88,75,0,75,175,83,0,0,0,3,0,0,85,50,9,9,22,22,0,0,4,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,3,0,0,0,1,1,0,3,
0.55,0.17,0.55,0.75,0.95,0.05,1,0.7,0.85,0.25,0.1,0,1,0.25,0.6,0.25,0.5,0.4,0,1,81,32,74,83,70,47,0,0,12,61,71,5,1160,208,1,1,300,60,1,3,2,10,3,54,DaltonAndy_10439,0,0,1,51,10,Andy,0,8,10439,3,0,74,14,42,Katy,0,68,89,14,1,66,0,19,12,10,60591,10,0,52,5,0,0,0,0,12,1,-31,14,57,1,12,1,Dalton,10,100,10,99,10,23,25,28,58,16,52,2,1,23,0,0,12,10,0,20,1,0,10439,71,13,13,13,84,0,11,2,14,14,14,0,0,1,31,0,1,16,2,3,0,0,0,0,0,0,0,300,0,0,0,0,0,0,300,6,3,0,75,0,0,91,30,30,62,0,4356,67,15,83,94,2,94,81,79,0,84,300,78,0,0,1,0,90,700,60,50,9,9,30,11,0,0,4,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,3,0,1,0,1,1,0,2,
0.7,2.65,0.8,2.5,0.8,2.8,1,1.15,0.9,0.5,0.125,0,0.7,0.4,0.7,2.725,0.6,0.5,0,0,76,32,72,84,49,22,0,0,15,12,76,2,1257,23,0,1,0,67,0,511,63,33,3,37,DevelinJames_10446,4,0,0,121,15,James,0,170,10446,0,0,75,8,37,Gilbertsville,0,56,95,46,1,68,0,25,25,30,47920,88,0,51,0,0,6,38,0,69,1,-31,75,54,2,12,1,Develin,10,100,15,99,20,66,40,71,44,16,46,2,0,80,7,11,15,0,0,42,1,0,10446,75,42,62,49,6,20,22,0,57,68,62,6,38,2,0,1,1,16,2,11,110,140,160,0,0,0,0,58,30,30,0,0,0,0,0,6,0,0,70,1,1,78,14,0,87,0,5142,6,62,6,6,1,87,30,30,0,6,0,14,0,0,0,0,0,0,95,50,10,8,51,1009,0,0,4,0,0,0,0,0,0,0,2,1,1,1,0,1,0,1,1,0,0,0,0,0,0,3,
0.852,0.625,0.806,0.525,1,0.2,0.7,0.8,1,0.475,0.075,0.025,1,0.8,0.905,0.425,0.5,0.5,0,0,86,32,80,70,22,30,0,0,60,12,62,1,4146,53,0,2,0,60,0,511,63,5,3,30,ReyVincent_10448,0,0,0,37,58,Vincent,0,197,10448,0,0,72,7,31,Far Rockaway,0,10,93,57,0,75,0,25,22,10,13359,18,0,15,0,0,0,8,0,74,0,-31,88,10,2,44,1,Rey,45,100,51,99,72,78,12,10,15,10,10,2,0,40,34,21,56,0,0,5,1,0,10448,66,45,45,45,6,13,0,0,45,45,45,0,8,2,0,0,15,10,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,82,0,0,90,32,0,72,0,4847,6,84,6,6,1,79,15,22,0,6,0,10,0,0,0,0,0,0,80,50,10,0,15,1009,0,0,3,0,0,0,0,0,0,0,2,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,
1,2.357,1,2.445,0.954,2.746,0.8,2.575,0.852,2.72,0.235,0,1,2.675,0.802,2.475,0.5,0.5,0,0,75,35,67,62,40,16,0,0,55,12,55,2,4319,65,0,1,0,50,0,511,63,13,3,26,SanbornGarrison_10452,0,0,0,33,40,Garrison,0,1,10452,0,0,73,7,8,Tampa,0,60,91,89,0,59,0,18,29,10,64301,64,0,35,0,0,12,0,0,62,1,-31,58,45,2,25,1,Sanborn,35,100,60,99,45,75,33,45,30,2,35,2,0,46,13,0,20,0,0,17,1,0,10452,43,53,55,52,6,4,0,0,51,45,50,12,0,2,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,64,0,0,78,35,0,77,0,4647,6,66,6,6,1,75,22,35,0,6,0,14,0,0,0,0,0,0,80,50,10,0,24,1009,0,0,4,0,0,0,0,0,0,0,2,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,
1,2.475,1,2.45,1,2.775,0.5,2.2,0.95,2.6,0.05,0,1,2.75,1,2.575,0.5,0.5,0,0,83,33,73,79,10,10,0,0,71,12,40,2,5104,261,0,2,0,27,0,511,63,4,3,16,UnreinMitch_10454,2,0,0,72,49,Mitch,0,167,10454,0,0,76,3,5,Eaton,0,10,88,98,0,60,0,12,13,10,51503,17,0,15,0,0,0,14,0,66,0,-31,87,10,1,23,1,Unrein,11,100,64,99,78,80,15,10,15,11,10,2,0,10,28,11,25,0,0,8,3,0,10454,70,45,45,45,6,12,0,0,45,45,45,0,14,1,31,0,15,11,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,71,0,0,77,15,0,82,0,5535,6,78,6,6,0,84,21,23,0,6,0,15,0,0,0,0,0,0,139,50,10,0,15,1009,0,1,4,0,0,0,0,0,0,0,2,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,
1,0.125,0.901,0.297,1,0.057,1,0.075,1,0.103,0.05,0,1,0.075,0.875,0.075,0.5,0.5,183,0,91,28,85,70,73,68,0,0,30,22,74,1,4161,42,0,0,0,81,0,13,2,78,3,74,RichardsonPaul_10463,0,0,0,57,10,Paul,0,203,10463,3,0,72,8,4,Los Angeles,0,80,85,10,0,89,0,17,16,33,27060,29,1,76,0,0,0,34,0,12,0,-31,49,84,2,10,1,Richardson Jr,10,100,10,99,25,27,77,59,81,21,67,2,1,56,9,0,15,3,0,69,1,0,10463,72,20,45,25,6,3,26,0,31,48,37,0,34,2,31,0,8,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,93,0,0,92,55,0,51,0,6567,6,30,10,15,1,69,35,33,0,10,0,20,0,0,0,3,0,0,10,50,6,1,65,1009,0,0,4,0,0,0,0,0,1,0,2,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,
0.856,0.325,0.802,0.354,1,2.9,1,0.25,0.901,0.175,0.1,0,1,0.25,0.973,0.255,0.5,0.5,0,0,88,32,83,76,46,25,0,0,55,18,65,2,4449,172,1,1,225,70,1,511,63,10,3,40,SendejoAndrew_10492,0,0,0,101,48,Andrew,0,39,10492,0,0,73,14,42,Canyon Lake,0,83,85,34,0,82,0,35,45,45,19503,19,1,30,0,0,0,5,0,79,1,-31,64,47,2,64,1,Sendejo,66,100,38,99,77,76,20,30,60,1,45,2,1,25,41,0,74,16,0,10,0,0,10492,73,35,35,35,6,17,31,0,35,35,35,0,5,2,0,0,1,1,2,0,25,0,0,0,0,0,0,200,0,0,0,0,0,0,200,6,1,0,84,0,0,89,40,0,56,0,4865,6,74,6,6,1,79,28,30,0,6,225,16,0,0,1,0,0,103,50,50,10,0,20,5,0,0,2,0,0,0,0,0,0,0,2,0,1,1,0,1,0,1,1,0,0,0,2,0,0,1,
0.597,0.65,0.452,2.407,1,2.725,0.8,0.45,0.4,0.525,0,0,0.802,0.45,1,2.725,0.5,0.5,0,1,67,39,81,81,50,20,0,0,48,10,70,2,3513,216,1,2,114,52,1,511,63,35,3,25,MuhlbachDon_10534,0,0,0,2,10,Don,0,1,10534,0,0,76,2,42,Lufkin,0,33,94,48,0,49,0,13,23,10,35753,56,0,49,1,0,0,0,0,65,0,-31,78,40,1,22,1,Muhlbach,15,100,10,99,40,29,12,59,40,20,40,2,0,50,13,2,21,0,0,40,1,0,10534,57,42,52,50,10,4,0,0,55,61,59,0,0,1,0,0,1,20,2,2,105,0,0,0,0,0,0,9,0,0,0,0,0,0,9,6,0,0,65,0,0,77,30,0,77,0,4795,10,55,10,10,1,75,24,36,0,10,114,12,0,0,1,0,9,65,98,50,17,15,45,19,0,0,4,0,0,0,0,0,0,0,2,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,
0.806,0.559,0.692,0.55,1,2.75,0.9,0.4,0.275,0,0.15,0,0.9,0.405,0.304,2.703,0.5,0.5,0,0,70,34,66,78,16,20,0,0,42,10,62,2,2464,153,5,1,167,60,1,511,63,35,3,23,JansenJJ_10539,0,0,0,39,10,JJ,0,39,10539,3,0,74,7,2,Phoenix,0,15,92,44,1,42,0,21,15,10,41006,54,0,51,0,0,0,0,0,50,0,-31,69,10,1,14,1,Jansen,10,100,10,99,25,61,40,10,44,5,10,2,0,24,13,0,12,3,0,40,2,0,10539,47,40,56,50,6,4,0,0,42,54,50,0,0,1,0,0,1,5,2,0,53,69,89,116,153,0,0,14,14,14,14,14,0,0,70,6,0,0,63,0,0,79,30,0,71,0,4706,6,52,6,6,1,75,16,37,0,6,550,16,0,0,5,0,70,479,75,50,13,10,45,21,0,0,4,0,0,0,0,0,0,0,2,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,
1,0.354,0.848,0.65,0.95,0.125,0.9,0.25,1,0.3,0.1,0,0.9,0.251,0.909,0.354,0.5,0.5,0,0,77,34,56,73,22,26,0,0,63,12,66,4,6597,212,5,1,170,58,1,511,63,35,3,40,CoxMorgan_10551,0,0,0,56,55,Morgan,0,1,10551,1,0,76,8,41,Collierville,0,0,90,46,0,48,0,18,29,10,53678,40,1,44,0,0,0,0,0,60,1,-31,55,10,1,15,1,Cox,15,100,60,99,35,62,15,22,42,4,10,2,0,33,15,11,20,1,0,40,1,0,10551,39,40,56,50,10,4,0,0,35,50,40,0,0,1,0,0,1,4,2,11,54,70,91,119,156,0,0,14,14,14,14,14,0,0,70,6,1,0,67,0,0,75,30,0,73,0,4613,10,65,10,10,1,78,24,22,0,10,560,13,0,0,4,0,56,410,73,50,11,9,45,25,0,0,4,0,0,0,0,0,0,0,2,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,
1,2.357,1,2.445,0.954,2.746,0.8,2.575,0.852,2.72,0.235,0,1,2.675,0.802,2.475,0.5,0.5,0,0,70,33,67,64,10,13,0,0,22,12,32,2,4814,29,4,1,152,40,1,511,63,5,3,23,SundbergNick_10555,0,0,0,31,10,Nick,0,39,10555,0,0,72,7,2,Phoenix,0,20,85,57,0,50,0,21,15,10,60207,75,0,10,0,0,0,0,0,45,0,-31,77,10,1,14,1,Sundberg,10,100,10,99,25,46,12,10,12,2,10,2,0,10,17,0,12,0,0,5,2,0,10555,48,57,61,56,6,2,0,0,60,60,60,0,0,1,0,0,1,2,2,0,61,79,103,136,0,0,0,15,15,15,16,0,0,0,61,6,0,0,68,0,0,75,0,0,69,0,4888,6,49,6,6,1,70,16,37,0,6,440,14,0,0,3,0,45,300,96,50,10,7,10,26,0,0,4,0,0,0,0,0,0,0,2,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,
0.753,0.502,0.75,0.65,1,0.148,1,0.5,0.905,0.4,0.035,0,1,0.5,1,0.456,0.5,0.5,0,0,71,34,68,71,33,20,0,0,66,15,65,2,5263,18,1,1,119,64,1,511,63,36,3,35,WeeksJon_10577,0,0,0,48,55,Jon,0,38,10577,3,0,70,10,31,Bethpage,0,0,90,46,1,54,0,18,29,10,34990,40,0,47,0,0,0,0,0,67,0,-31,55,21,1,25,1,Weeks,21,100,70,99,55,65,15,22,44,5,21,2,1,33,15,11,35,3,0,36,1,0,10577,39,40,55,40,12,4,0,0,35,47,40,0,0,1,0,0,1,5,2,11,94,0,0,0,0,0,0,25,0,0,0,0,0,0,25,6,1,0,69,0,0,75,40,0,69,0,6149,12,65,12,12,1,84,35,40,0,12,119,14,0,0,5,0,31,441,82,50,10,2,41,32,0,0,4,0,0,0,0,0,0,0,2,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,
0.75,0.175,0.8,0.525,0.9,0.05,1,0.05,0.9,0.3,0,0,1,0.2,0.8,0.25,0.65,0.2,145,0,90,31,89,72,81,68,0,0,25,75,79,1,4913,242,2,1,583,65,1,15,6,15,3,70,TaylorTyrod_10583,0,0,1,0,10,Tyrod,0,130,10583,1,0,73,2,45,Hampton,0,75,87,5,0,87,0,17,19,15,7089,25,0,56,0,0,0,38,0,12,1,-31,35,83,2,18,1,Taylor,15,100,10,99,20,35,33,65,54,16,73,2,1,42,3,0,25,1,0,25,0,0,10583,65,20,23,18,81,0,0,1,15,20,15,0,0,2,0,0,1,16,2,0,217,283,0,0,0,0,0,300,300,0,0,0,0,0,600,6,1,1,88,0,0,94,89,11,63,0,4490,60,37,68,78,1,84,83,84,0,83,1100,74,0,0,2,3,550,550,57,50,9,0,35,8,0,0,4,0,0,1,0,0,0,0,2,0,1,1,0,1,0,1,0,0,0,0,2,1,0,1,
0.775,0.5,0.85,0.9,1,2.95,1,0.55,0.8,0.05,0.3,0,1,0.7,0.8,0.65,0.75,0.5,0,0,93,30,86,91,91,85,0,2,11,22,92,1,2423,4,3,0,493,68,2,28,1,55,4,75,IngramIIMark_10585,5,0,0,103,10,Mark,0,213,10585,0,0,69,14,31,Hackensack,0,98,86,21,0,80,0,25,25,45,44465,42,1,64,0,0,0,58,0,30,0,-31,47,89,2,15,1,Ingram II,20,100,10,99,20,35,64,85,66,16,76,2,1,91,4,21,20,0,2,63,1,0,10585,86,39,65,43,15,1,0,0,30,46,30,0,58,2,0,2,1,16,2,21,213,276,361,0,0,0,0,217,217,216,0,0,0,0,650,6,1,1,88,0,0,92,1,0,82,0,4395,25,25,30,35,1,95,30,35,0,15,1500,25,0,0,3,1,599,900,55,50,9,0,70,25,0,0,4,1,0,0,0,0,0,0,2,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,
1,0.255,0.696,0.825,0.958,2.875,1,0.15,1,0.175,0,0,1,0.15,1,0.425,0.5,0.5,0,0,87,32,86,67,73,69,0,0,45,20,75,1,2512,60,1,2,76,65,1,28,4,47,3,73,JonesTaiwan_10597,0,0,0,9,24,Taiwan,0,203,10597,0,0,72,2,4,San Francisco,0,48,88,36,1,84,0,22,22,82,54064,27,1,62,0,0,0,30,0,39,0,-31,25,84,2,73,1,Jones,59,100,15,99,58,62,63,66,62,4,74,2,1,69,5,0,68,0,0,55,0,0,10597,64,18,31,23,15,1,1009,0,20,25,15,0,31,2,31,0,1,4,2,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,92,0,0,85,0,0,55,0,4403,20,38,30,35,1,75,30,30,0,15,76,11,0,0,1,0,0,76,35,50,9,0,62,3,0,0,4,0,0,0,0,0,0,0,2,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,
1,0.255,0.696,0.825,0.958,2.875,1,0.15,1,0.175,0,0,1,0.15,1,0.425,0.5,0.5,0,0,88,31,86,79,82,76,0,0,35,22,86,1,3987,106,0,1,0,67,0,29,4,53,3,75,PowellBilal_10598,0,0,0,71,10,Bilal,0,233,10598,0,0,70,3,8,Lakeland,0,67,73,29,1,74,0,26,25,75,56496,36,1,64,0,0,0,22,0,15,0,-31,34,83,2,12,1,Powell,15,100,10,99,28,40,58,77,62,5,74,2,1,70,5,0,12,0,2,61,1,0,10598,71,40,55,45,15,1,18,0,27,45,25,0,22,2,0,0,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,86,3,3,85,10,0,77,0,4451,20,44,30,35,1,77,33,35,0,15,0,17,0,0,0,0,0,0,44,50,9,9,65,1009,0,0,4,0,0,0,0,0,0,0,2,1,1,1,0,1,0,1,1,0,0,0,0,0,0,3,
1,0.255,0.696,0.825,0.958,2.875,1,0.15,1,0.175,0,0,1,0.15,1,0.425,0.5,0.5,0,0,89,30,89,72,77,76,0,0,26,18,86,1,4214,162,0,0,0,69,0,14,5,56,3,72,RodgersJacquizz_10600,0,0,0,56,10,Jacquizz,0,203,10600,0,0,66,8,42,Richmond,0,10,87,37,0,77,0,10,10,81,12466,32,1,68,0,0,0,10,0,20,1,-31,20,82,2,15,1,Rodgers,20,100,10,99,20,35,46,62,70,2,74,2,1,82,5,0,15,0,0,64,1,0,10600,69,28,51,34,15,1,0,0,27,35,29,0,10,2,0,0,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,87,0,0,88,35,0,62,0,4459,20,25,30,35,1,85,21,25,0,15,0,14,0,0,0,0,0,0,45,50,9,0,70,1009,0,0,4,0,0,0,0,0,0,0,2,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,
0.85,0.25,0.9,0.6,0.95,2.9,1,0.15,0.9,0.25,0.2,0,1,0.2,0.65,0.3,0.85,0.5,123,0,89,29,92,77,77,78,0,0,20,25,83,1,2899,167,1,0,155,66,1,18,5,48,3,83,LewisDion_10601,0,0,0,39,10,Dion,0,270,10601,0,0,68,7,31,Albany,0,76,74,33,0,79,0,16,20,82,56370,32,1,61,0,0,9,35,0,12,1,-31,30,87,2,11,1,Lewis,10,100,10,99,28,44,63,65,58,18,83,2,1,56,5,0,20,0,1,56,3,0,10601,76,44,56,48,15,1,30,0,20,35,20,9,35,2,0,0,6,18,2,0,133,0,0,0,0,0,0,22,0,0,0,0,0,0,22,6,1,1,87,0,0,89,22,0,61,0,4416,20,29,30,35,1,77,14,42,0,41,155,16,0,0,4,2,224,1755,35,50,9,1,63,16,0,0,4,1,0,0,0,0,0,0,2,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,
1,2.4,1,2.35,1,2.425,0.7,2.18,1,1.6,0.15,0,1,2.4,1,2.23,0.5,0.5,0,0,84,27,71,68,15,5,0,0,39,12,40,1,4204,15,0,0,0,35,0,2,1,5,3,10,RobinsonGreg_10605,0,0,0,80,10,Greg,0,226,10605,0,0,77,8,17,Thibodaux,0,65,94,78,0,76,0,15,28,11,44212,80,0,15,0,0,0,13,0,25,0,-31,84,20,2,12,1,Robinson,10,100,10,99,10,25,12,19,12,10,15,2,0,21,21,11,12,18,0,5,2,0,10605,67,70,73,73,6,5,5,0,64,67,68,0,13,2,31,0,5,10,2,11,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,73,0,0,85,1,0,92,0,6571,6,40,6,6,1,94,40,25,0,6,0,11,0,0,0,0,0,0,174,50,6,1,10,1009,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,
1,2.507,0.802,2.45,0.8,2.749,1,1.15,0.845,2.655,0,0.15,1,1.15,0.825,1.1,0.5,0.5,0,0,85,31,73,83,72,39,0,0,55,12,72,2,4505,228,1,1,102,67,1,5,5,44,3,54,ShermanAnthony_10610,2,0,0,80,10,Anthony,0,1,10610,0,0,70,8,20,North Attleboro,0,71,95,42,0,79,0,20,20,10,23984,88,0,73,0,0,0,47,0,25,0,-31,74,67,2,12,1,Sherman,25,100,10,99,25,70,75,74,68,5,63,2,0,75,7,11,15,0,0,55,1,0,10610,77,34,55,38,10,2,0,0,57,69,62,0,47,2,0,1,1,5,2,11,29,0,0,0,0,0,0,73,0,0,0,0,0,0,73,6,1,0,78,1,1,87,0,0,83,0,4474,10,69,15,20,1,90,35,35,0,10,102,17,0,0,1,0,24,50,82,50,9,7,62,9,0,0,4,0,0,0,0,0,0,0,2,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,
0.753,0.502,0.75,0.65,1,0.148,1,0.5,0.905,0.4,0.035,0,1,0.5,1,0.456,0.8,0.5,0,0,84,31,77,76,74,69,0,0,45,12,77,1,940,223,0,0,0,79,0,9,6,54,3,68,ClayCharles_10612,0,0,0,59,25,Charles,0,205,10612,0,0,75,8,3,Little Rock,0,77,95,85,0,70,0,26,26,20,26801,62,1,77,0,0,0,38,0,30,0,-31,65,73,2,15,1,Clay,10,100,25,99,15,55,60,78,75,16,66,2,1,75,14,21,20,0,0,64,1,0,10612,72,54,66,64,6,4,7,0,54,60,51,0,38,2,0,0,1,16,2,21,290,0,0,0,0,0,0,35,0,0,0,0,0,0,0,6,1,1,80,0,0,91,1,0,74,0,4351,6,40,6,6,1,84,30,35,0,6,0,16,0,0,0,0,0,0,86,50,9,0,59,1009,0,0,4,0,1,0,0,0,1,0,2,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,
0.949,2.4,1,2.6,0.954,2.876,0.8,2.575,0.588,2.826,0.235,0,0.7,2.7,0.85,2.607,0.5,0.5,0,0,85,29,74,87,35,10,0,0,25,12,46,2,5735,118,5,0,1431,53,4,11,1,16,1,20,LewanTaylor_10613,0,0,0,114,10,Taylor,0,36,10613,0,0,79,8,2,Cave Creek,0,87,88,77,0,76,0,23,21,11,45875,87,0,35,0,0,0,38,0,25,1,-31,89,30,2,12,1,Lewan,10,100,10,99,10,23,40,40,35,24,30,2,1,40,21,17,12,0,0,24,2,0,10613,82,83,82,85,6,5,0,0,79,78,77,0,38,2,0,1,5,24,2,17,331,431,560,728,950,0,0,1000,1000,1000,1000,1000,0,0,5000,6,0,0,75,0,0,90,1,0,91,0,6492,6,39,6,6,1,89,16,16,0,6,8000,16,0,0,6,3,2330,6604,149,50,6,2,34,30,0,0,4,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,
1,0.35,0.802,0.45,1,0.103,1,0.25,1,0.3,0.175,0,1,0.25,1,0.35,0.6,0.5,0,1,91,32,90,91,75,79,0,0,40,27,74,1,1966,71,1,1,1786,91,1,4,1,89,3,81,GreenAJ_10614,0,0,0,9,10,AJ,0,199,10614,0,0,76,2,39,Summerville,0,99,75,18,1,92,0,15,19,67,64304,25,0,94,2,0,0,36,0,15,1,-31,45,87,2,23,1,Green,15,100,10,99,25,40,90,84,95,18,76,2,1,67,11,0,30,0,0,90,0,0,10614,89,17,28,20,6,3,0,0,35,51,37,0,36,2,0,2,13,18,2,0,0,0,0,0,0,0,0,1786,0,0,0,0,0,0,1786,6,3,1,90,0,0,96,10,0,72,0,4372,15,35,15,20,1,82,35,41,0,15,1786,23,0,0,5,0,1580,5438,50,50,9,8,87,2,0,0,4,1,1,0,0,0,1,0,2,1,1,2,1,1,0,1,1,0,0,0,0,0,1,1,
1,0.315,0.806,0.525,0.95,0.1,0.9,0.25,0.85,0.3001,0.075,0,0.9,0.25,1,0.25,0.8,0.5,0,1,93,31,92,96,75,78,0,0,45,22,75,1,2512,4,3,0,2183,95,3,6,1,90,1,81,JonesJulio_10615,2,0,0,0,10,Julio,0,208,10615,0,0,75,2,0,Foley,0,99,81,11,0,97,0,15,25,68,16561,40,1,97,1,0,11,47,0,63,0,-31,60,90,2,19,1,Jones,15,100,10,99,20,49,96,93,98,5,75,1,1,67,10,0,27,0,4,94,1,0,10615,95,39,50,38,6,3,0,0,36,53,38,0,47,2,0,3,13,5,1,0,50,65,85,0,0,0,0,2133,2133,2134,0,0,0,0,6400,6,2,1,92,0,0,93,1,0,75,0,4402,6,44,10,15,1,95,35,45,0,10,6600,22,0,0,5,3,6784,2452,60,50,9,9,93,14,0,0,4,1,0,0,0,0,1,0,2,1,1,2,1,1,0,1,1,0,0,0,0,0,1,1,
1,0.125,0.901,0.297,1,0.057,1,0.075,1,0.103,0.05,0,1,0.075,0.875,0.075,0.5,0.5,114,0,92,30,91,83,77,76,0,0,35,62,76,1,967,99,3,0,825,80,3,32,2,68,3,79,CobbRandall_10619,0,0,0,56,10,Randall,0,210,10619,0,1,70,8,41,Maryville,0,76,71,18,0,83,0,30,35,81,46002,25,1,75,0,0,0,21,0,12,1,-31,45,87,2,13,1,Cobb,18,100,10,99,20,35,71,58,77,5,83,2,1,58,12,0,25,0,0,78,0,0,10619,75,17,45,10,32,3,11,1,29,40,30,0,21,2,0,0,8,5,2,0,225,293,382,0,0,0,0,600,600,600,0,0,0,0,1800,6,3,1,90,0,0,93,25,0,57,0,4352,35,35,52,61,1,88,57,65,0,67,2700,47,0,0,1,3,200,256,32,50,9,0,85,32,0,0,4,0,1,0,0,0,1,0,2,1,1,1,0,1,0,1,1,0,0,0,0,1,1,1,
0.8,0.175,0.7,2.65,1,0.103,1,0.2,1,0.251,0,0,1,0.205,1,0.25,0.5,0.5,124,0,90,32,87,70,77,79,0,0,45,27,72,1,2121,59,0,1,0,74,0,11,6,65,3,84,HarrisDwayne_10634,0,0,0,54,10,Dwayne,0,135,10634,0,0,71,13,9,Stone Mountain,0,52,88,17,0,81,0,25,25,87,33839,22,1,73,0,0,13,35,0,12,0,-31,42,86,2,10,1,Harris,10,100,10,99,15,35,65,69,74,18,79,2,1,73,12,24,22,0,0,64,1,0,10634,63,20,36,27,35,3,23,0,21,45,27,13,35,2,0,0,3,18,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,88,0,0,93,25,0,67,0,4380,40,31,47,56,1,91,54,58,0,67,0,27,0,0,0,3,0,0,46,50,9,1,69,1009,0,0,4,0,0,1,0,0,1,0,2,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,
